CustomerID,Name,Email,Phone,Address,Age,Gender,PurchaseHistory,LoyaltyPoints
4385,Richard Bush,awoodard@gmail.com,+1-829-831-7342,"129 Cooper Plains, Ochoaburgh, HI 02844",39,Female,"['The Tusk Elephant Mountain Vineyard', 'Legado de Farro', 'Quatro Reserva', 'Le Marquis de Calon Ségur']",180
4386,Natasha Graham,vwebb@yahoo.com,7022222214,"7421 Bowman Shoal, West Brendaville, NV 78750",34,Female,['M de Minuty'],86
4387,Michael Andrews,david87@yahoo.com,(605)328-8794x18013,"975 Williams Drives Suite 439, Craigfurt, KY 94790",55,Female,"['el Maestro', 'Casa dos Zagalos Reserva', 'Capellanía Reserva', 'Lunare', 'Brut du Petit Thouars', 'Cappuccino', 'Il Bergantino', 'Individual Vineyard Selection Dry']",456
4388,Courtney Petty,esmith@yahoo.com,413-970-3351x343,"53051 Andersen Extension Suite 307, West Sarah, WV 85007",26,Female,"[""Circle's Edge"", 'Reserva Field Blend', ""Grand'Chaille"", 'October Night', 'Yarden Tel Phares Vineyard Kosher', 'High Elevation Collection', 'Royal City Stoneridge Vineyard']",588
4389,Brenda Smith,cjones@yahoo.com,192-473-9222,"381 Jacob Meadows Suite 530, North Carrie, WV 92462",44,Male,"['Maceració Carbónica Garnatxa Negra', 'Otis Vineyard', 'Clava Coastal Reserve', 'De Reserva', 'Vat 351', 'Blocks Road', 'Tané', 'Conner Lee Vineyard', 'Les Becs Fins']",504
4390,Brian Banks,matthewmurphy@yahoo.com,(650)060-2939,"727 Davis Fords, Jordanbury, NV 06471",44,Male,"['Riserva Di Fizzano', 'Red Huerhuero', 'Benchmark', 'Sea Smoke Vineyard', 'Contado Riserva', 'The Doctor']",540
4391,Nicolas Day,nmartin@gmail.com,(264)193-7011,"23713 Jacobs Lakes Suite 602, Williamsburgh, NE 12734",61,Female,"['Cannubi Boschis', 'Les Rochelles', 'TwoB', 'MK Vineyard', 'Three Clone', 'Serie Riberas Gran Reserva Ribera del Maule', 'End of the Road Vineyard']",392
4392,Angel Silva,perezronald@gmail.com,953-924-0297x09970,"7290 Smith Roads, South Peggy, MI 93354",43,Male,"['The Great Hector', 'Touch of Oak', 'Conde de los Andes Gran Reserva', 'Methistanes', 'Riesling-Vidal Blanc', 'Veedha', 'Comtesse de Ségur', 'Cuvée Sauvage']",352
4393,Kyle Robbins,wendy49@rowland.biz,(716)055-7722,"849 Anthony Mount Apt. 477, South Brendaton, AR 52290",34,Female,"[""Agnes' Vineyard""]",90
4394,Jennifer Collins,vmiller@hotmail.com,(128)855-0037x0820,"88452 Lawson Manors Apt. 598, Port Timothy, IA 91847",38,Male,"['Pegrandi', 'Filigreen Farm']",136
4395,Erin Gonzalez,jonesmichelle@martinez.com,912-702-4345x47222,"4601 Compton Row, New Johnport, ME 07426",33,Male,"['Oberemmeler Hütte Spätlese', 'Rouviere', 'Terra Summa', 'Blue Chip Blend', 'Clarice', 'Chelle den Millie Vineyard', 'Bon Vivant', 'Elerding Vineyard Double Barrel', 'Le Grascete']",513
4396,Jose Wyatt,markgonzalez@clark.biz,880-621-4235,"252 Hernandez Mount Suite 193, Port Brendafort, ME 04724",66,Female,"['Frank Vineyard', 'Cot Limited Edition', 'AT']",132
4397,Amy York,rodriguezallison@parker-zhang.com,+1-317-071-1382x1909,"821 Williams Circle, Stevefort, IN 13127",40,Female,"['Alasia', ""L'Arringatore"", 'Clos de la Roilette', 'Coastview Vineyard', 'Les Vieilles Fontaines', ""Hope's Cuvee Estate Grown and Bottled"", 'Russian Cuvée']",287
4398,Jordan Dalton,mcintoshkellie@johnston-bentley.com,2447421746,"6546 Dan Crescent, Clarkhaven, VT 41135",24,Male,"['Pintas', 'Arvelets']",44
4399,Amanda Johnston,christopher14@hotmail.com,(105)612-9789,"09997 Parrish Dale, Oliviamouth, CO 76234",27,Male,['T.R. Passalacqua Vineyard'],76
4400,Mary Trujillo,tracy44@newton.org,825.524.7185x058,"6848 Ralph Union, Lindsayfort, NJ 52017",21,Female,"['C Blend', 'Autumn Chase', 'Tres Condados']",243
4401,Ashley Howell,vcruz@carrillo-gutierrez.info,(019)160-4576x0572,"USNV Bowers, FPO AE 80364",58,Male,"['Ramón Roqueta Reserva', 'Alexis Red Table Wine', 'Alto Vuelo', 'La Joya Reserve']",352
4402,Lori Jenkins,fspencer@riggs.com,418.457.7781x4949,"745 Castillo Passage, Port Edward, SD 79037",56,Male,"['Ruby-Throated', 'Quinta dos Aciprestes Reserva', ""Stymie Founder's Reserve"", 'Vieille Vigne', 'Rojo del Patron', 'Single Harvest Colheita Reserve', 'Estate Reserve 4']",77
4403,Peter Wolfe,stevenjames@simpson.com,(926)035-3133,"90975 Ronald Plains Suite 429, West Cheryl, MA 67481",60,Male,['Excelencia'],75
4404,Amanda Cruz,grayalexis@hotmail.com,+1-908-020-9011x413,"370 Jesse Land Apt. 819, South Courtneyton, MT 10053",22,Male,"[""Teresa's Unoaked Estate"", 'Classic Rock Cuvée']",56
4405,Diane Shepard,carolelliott@ray.info,075.421.1123,"7942 David Dam Suite 122, Cathyside, LA 60991",57,Female,"['Combiaty', 'Diga? Branco', 'Piedra Negra', 'Three Pines Unfined and Unfiltered', 'PureCoz']",465
4406,Michael Hernandez,ihouse@hotmail.com,714.087.2090x7047,"474 Nicole Locks, Angelaburgh, OR 72412",27,Female,"['CSL', 'Kollmütz Federspiel', 'Diablère', 'Vineyard 1869 Old Vine', 'Wadenswil Clone', 'Valle Las Acequias']",204
4407,Lisa Rivera,wardemily@yahoo.com,(003)518-1802,"2662 Dominique Ville, Steelebury, DE 88252",37,Male,"['Winery Lake', 'Riverboat Sweet White Wine', 'Klipsun Vineyard Red Wine']",189
4408,John Watkins,ymacdonald@wright.net,001-337-475-5530x59795,"0849 Paul Forges, East Justinton, IN 21981",56,Female,['Lochera'],21
4409,Lance Kerr,amymarquez@yahoo.com,001-716-384-8884,"173 Jeffrey Dam Apt. 026, Bellmouth, AR 69457",38,Male,"['Quatro', 'Alberto Furque', 'Cantos de Valpiedra Crianza', ""Director's"", 'Monte da Cal Vinha de Saturno']",385
4410,Megan Welch,gregory15@williams-allison.org,(912)551-1016x420,"4057 Holder Way Suite 509, Wardfort, SC 10774",39,Male,"['Lockwood Oaks Vineyard', 'Domaines du Château de Riquewihr Les Maquisards', 'Blue Mountain Vineyard', 'Church Block', 'Mukuzani', 'Richard McDowell Vineyard']",102
4411,Jesse Jackson,bergcatherine@gmail.com,+1-783-349-8773x36899,"9027 Dakota Hill Suite 006, Dustinberg, AZ 65433",30,Male,['Hampton Vineyard'],94
4412,Rebecca Rangel,ywalters@hotmail.com,692.426.3492,"80499 Young Field, West Louisshire, TN 61443",24,Male,"['4 Cépages', 'Blanc de Blancs Grand Cru Brut', ""Poacher's Blend Semillon-Sauvignon Blanc-Riesling"", 'Nicky Hahn', 'El Conde Gran Reserva', 'Medalla Real Special Reserve', 'Preludio Barrel Select Lote Number 60', 'Aliança Reserva', 'Terrassen  Federspiel']",252
4413,Larry Cannon,jillortega@hotmail.com,175-993-0278x30592,"6856 Coleman Rapid Suite 465, Lake Charles, SD 82332",53,Male,['Rued Vineyard Dutton Ranch'],66
4414,Melissa Hall,mackenziepalmer@hotmail.com,001-731-596-2936x6811,"03607 Kristin Manor, South David, NY 70516",68,Male,"['Rich Harvest Red Wine', 'Petite Sirah', 'La Guardia', 'DOC', 'Grand Cuvée']",225
4415,Mark Bullock DDS,daniel32@hotmail.com,(980)029-5731x947,"PSC 0396, Box 7441, APO AE 90417",54,Male,"[""Fleur de l'Europe""]",20
4416,Steven James,eclark@yahoo.com,(570)268-6723x6800,"26759 Dixon Ports, Smithtown, MS 89162",44,Female,"['Welschriesling-Chardonnay Trockenbeerenauslese', ""Gimblett Road Vineyard Winemakers' Reserve"", 'Les Chirats de Saint-Christophe', 'Château Picard', 'La Matinière', 'Gloria']",558
4417,Tiffany Davenport,jwilson@yahoo.com,(303)713-0530x8769,"478 David Knoll Suite 232, Lake George, WY 07252",52,Male,['Damascenos Red Wine Fumé'],38
4418,Sherry Turner,marystanley@yahoo.com,747.191.8153x8265,"49434 Nathan Tunnel, Port Moniquetown, MO 39546",32,Female,"['Rocket Man', 'Reserve Seven Hills', 'Brut Riserva', 'Henry Gran Guarda']",396
4419,Justin Pierce,jhensley@garcia.biz,2199940153,"0702 Omar Way, East Amandabury, OR 91384",54,Female,"['Trevigne', 'Majestic', 'Château Bouscassé', 'Vigna Quattro Confini', 'Lot 320', 'Ludovicus', 'Dona Margarita Vineyard Metodo Antiguo', 'Selección del Directorio Gran Reserva', 'Charamba']",234
4420,Nicole Little,vdouglas@young-santana.com,109.166.4813x0409,"439 Ross Stravenue, New Walter, MS 27997",58,Female,"['Somerston', 'IQUE', 'Medium Amontillado']",105
4421,Marcus Mccarthy,gbennett@martin.com,932.979.5657x3907,"8022 Castillo Roads Suite 650, Wufort, NM 79502",59,Female,"['Domaine de la Rabiotte', 'Olmata', 'Gregory Vineyard', 'Brut Jove']",200
4422,Daniel King,parkerjames@hansen-ramos.com,190-186-8109x4575,"9651 Sweeney Plain Suite 272, Ramirezstad, GA 19498",54,Female,"['100 Year Old Vines', 'Gaeiras Colheita Seleccionada', 'Marengo', 'La Forêt', 'Hochterrassen', 'Caradeux Premier Cru']",522
4423,Stephanie Smith,george06@gmail.com,+1-785-474-0750x0307,"2532 Jonathan Wall Apt. 417, Johnsonhaven, NC 97892",38,Male,"['El Perfecto', 'Grace', 'Cumalè', 'Loiserberg', 'Gabarinza', 'Manos', 'Graševina', 'Fontalloro', 'Goldlack Trockenbeerenauslese']",351
4424,Tiffany Morrison,bellnicholas@mccall.com,001-549-731-7697x773,"942 Byrd Canyon, New Lynnfort, MT 27116",37,Female,"[""Proprietor's Special Reserve 25th Anniversary"", 'Jack London Vineyard 30th Anniversary', 'Spring Creek Vineyard', 'Aguia Moura Em Vinhas Velhas Reserva', 'Desvario', 'Bussia', 'Baritelle Vyd']",399
4425,Mrs. Tammy George,paul50@white.com,372-093-8215,"784 James Springs, Mooreburgh, KS 02648",22,Female,"['Wittstrom Vineyard', 'Victoire Blanc de Blancs Brut', ""L'Empreinte de Saint-Mont"", 'Finca Suarez Lastra Single Vineyard', 'Raone', 'Heinrich Shiraz-Mataro-Grenache', 'Gönnheimer Mandelgarten Eiswein', 'Aux Lieux-Dits']",656
4426,Valerie Wright,xdoyle@young-harris.net,(923)416-3670,"653 King Greens Suite 800, Lake Zachary, OK 43288",43,Male,"['Cuvée Aurora Rosé', 'Targa Riserva 1840', 'Scalabreto 500ml', 'Shirtail Ranches', 'Del Duque Amontillado Muy Viejo', 'Stonecross', 'Croft']",371
4427,Lawrence Patterson,mtaylor@harvey.biz,698-131-3285x595,"419 Carlos Mountain, West Kennethton, NY 48850",57,Male,"['Berkasteler Badstube Spätlese', ""Vanessa's Vineyard"", 'Vintage 41', 'Vinea Tinto']",256
4428,Tim Walker,traceytucker@hill.com,0406319279,"27454 Key Light, East Paulstad, AK 39379",47,Male,"['Somontes Reserva', 'Bright Light', 'Montepulciano-Sangiovese', 'Hallauer Vineyard', 'Protocolo Blanco', 'Spanish Sons']",318
4429,Amy Herrera,tthomas@yahoo.com,198-017-7180,"Unit 6493 Box 3065, DPO AP 24695",63,Female,"['Povino Red Dessert Wine', 'Ansela Van de Caab', 'Picos del Montgó', 'Vecina', 'The Woolshed Vineyard', 'Aux Vergelesses Premier Cru', 'Château Ballan-Larquette', 'Sydney', 'Slavyantsi Estate']",765
4430,Diane Morris,chasegonzalez@spencer.com,175.026.4524,"600 Scott Rapids, Vanessastad, FL 03245",66,Male,"['Winemakers Select Bin #6 Barrel Aged', 'Calcara Vecchia', 'The Sorceress Upland Vineyard', 'Verse 1', 'Josephshöfer Kabinett', 'Highlands Estates Trace Ridge', 'Patriglione']",427
4431,Robert Cochran,smithveronica@yahoo.com,567.769.0061,"004 Michael Light Suite 365, Williamsport, DE 61254",24,Female,"['Bien Nacido Vineyard Y Block', 'Chaleur Estate Red Wine', 'Premius', 'Non Confonditur', 'Orgueil de France Brut', 'La Rossa', 'Don Próspero', 'Las Mercedes Reserva Especial', 'Mo Extra Dry']",783
4432,Elizabeth Evans,gina58@hotmail.com,(374)720-5577,"3900 Baird Unions Suite 839, East Brenda, OH 66074",39,Female,"['Collaboration Series', 'Boushey Vineyard Petite Joie', 'Lunares Old Vines', 'Areti White', 'Abboccato', 'Chaleur Estate', 'El Primavera', 'Santa Irene Made With Organic Grapes', 'Rina Ianca']",225
4433,Troy Wagner,jamiegarcia@gmail.com,+1-428-925-8315x3035,"USCGC Moore, FPO AE 74511",57,Male,"['Deaver Vineyard Old Vine', 'Sidor Reserve']",88
4434,Kenneth Melendez,smithmichelle@stephenson-allen.com,+1-666-500-2917,"740 Thomas Plaza Suite 243, Andersontown, MN 61650",64,Female,"['Tâmara', 'Clos de la Mousse Premier Cru', 'Florès', 'Selezione Antonio Castagnedi', 'La Volière', 'Famiglia Bianchi Late Harvest', 'Trie Spéciale', 'Luzon Verde Organic Grapes', 'Solar de Libano Reserva']",234
4435,Shannon Collins,barbara79@mejia-cohen.com,001-761-939-8022,"233 Williams Heights, South Joannbury, WI 52421",46,Male,['Unconditional'],44
4436,Shelly Blair,grantsteven@neal.com,+1-174-936-8822x84500,"232 Miller Shore, North Mark, NH 12093",64,Male,"['Stone Cutting Unwooded', 'Blavia', 'Senhora da Ribeira Vintage']",96
4437,Nicole Gonzalez,kristen54@gmail.com,001-314-709-2701x7126,"8075 Matthew Crossing Apt. 957, Port Pamela, MD 23020",34,Female,"['I Filari', 'Albis', '36 Red']",108
4438,Angelica Townsend,vincentzuniga@mclean.com,538.454.9065,"46328 Heather Station, West Dennisberg, IA 24869",27,Male,['Héritage Blanc'],21
4439,Gina Sanford,carlmeyer@yahoo.com,+1-672-459-6360,"6783 Perez Passage Suite 899, North Charles, MA 11735",22,Male,"['Velours', 'Reserve Lot 14 Grenache', 'Mormoreto', 'H Vieilles Vignes', 'Cheval Rouge Reserve Cabernet Sauvignon-Cabernet Franc-Merlot', 'Merv Griffin Vineyard']",96
4440,Paula Baker,bolson@gmail.com,941.278.6490,"01309 Gay Mountain, Joshuaview, OK 70189",51,Male,"['Les Forges', 'American Oak Reserve Barrel Select', 'Santa Cruz de Artazu']",243
4441,Joseph Graham,schneidermary@moore-morton.info,842-172-4461x826,"597 Yolanda Villages, Port Caitlin, GA 43050",40,Female,"['Cuvee Brut', 'Albares', 'White Dry']",258
4442,Sandra Washington,ewilson@holder.biz,001-617-476-7710,"1330 Charles Ferry, Thompsonstad, IA 86554",56,Male,"['Les Pézerolles Premier Cru', 'Kaseler Dominikanerberg Auslese', 'Filimei', 'Pepper Bridge Vineyard Red', 'Paparuda Rezerva', 'Saint-Martin']",372
4443,Kelsey Barker,hayden72@gmail.com,322.043.5583,"62444 Reese Gardens Apt. 499, Lake Williammouth, MS 60947",24,Male,"['La Gitana Manzanilla', 'Baron K Riesling Kabinett', ""Le Soleilla L'Intrus La Clape"", 'Frederick Estate Grown Red Wine', 'Beaujolais Villages Nouveau', 'Escherndorfer Lump Spätlese Trocken', '1105']",196
4444,Kristi Nichols,ericgibbs@gmail.com,001-324-177-4615x25699,"71206 Benitez Canyon, Port Samuel, TX 48245",36,Female,"['Hominus Fides', 'Bosche', 'Haystack Peak Vineyards', 'Cuvée Ernest Séléction de Grains Nobles', 'Seventy Four - Forty One', 'Verse 1', 'ZCS']",343
4445,Timothy Harmon,clifford53@hotmail.com,8634203862,"792 Ryan Extensions Apt. 470, Elizabethmouth, MN 11404",63,Female,"['Que Syrah Vineyard', 'Bardou', 'Steingarten', 'BEEspoke', 'Incendio', 'Twin Peak Vineyard Unfined and Unfiltered']",168
4446,Michael Soto,taylorstephanie@byrd.com,001-981-217-9503x40954,"155 Nicholas Center, Castromouth, WI 81385",22,Male,"[""Margarete's"", 'DC3', 'Paterno', 'Ben Schild Reserve', 'Sherazade']",200
4447,Jillian Mcknight,rosevictoria@davis.com,759.549.5451x1139,"349 Katie Burgs, Justinborough, NV 18096",67,Male,"['Sugarloaf Mtn. Vineyard', 'Unánime Gran Vino Tinto', 'Étoile Rosé', 'Poggio Gualtieri Riserva']",312
4448,James Johnson,lopezjennifer@lucas-oconnor.net,001-025-350-1151,"7565 Gonzalez Ridge, Stevenmouth, TN 53166",58,Male,"['Cobble Creek', 'Red Label Aszú 5 Puttonyos - 500 ml', 'SGMV', 'Sheridan Vineyard Ulysses Red', 'Smaragd', 'Phantom Ranch']",90
4449,Anna Williams,wlong@lee.com,9460501158,"62485 Elizabeth Mills, Morrisfort, NH 03816",26,Female,"['Reserva Encinos', 'Penny Black', 'Trois Fleurs', 'Sami Two Vineyards', 'Latro', 'Percydale']",66
4450,Michael Williams,judithsalinas@durham.biz,+1-014-435-0852x259,"798 Teresa Crossroad Apt. 978, West Lisamouth, NH 61351",34,Male,"['Hacienda Araucano', 'Reja Joven', 'Gabriel Archer Reserve']",105
4451,David Hunter,alan94@waters-lane.com,505-114-1869,"157 Cain Streets, Mccarthyburgh, SD 02255",21,Female,"['Capitel Fontana 500ml', 'Domaine des Perdrix Les 8 Ouvrées Aux Perdrix Premier Cru', 'Alpha M', ""Zachary's Ladder"", 'Vigna il Corto', 'Clamore Rosso Nudo']",204
4452,Hannah Stewart,tammiesanchez@gmail.com,(144)274-0368x4823,"9232 Joy Ridge Suite 052, Glennport, OR 31719",33,Female,"['Parkinson Vineyard', 'Manzana Vineyard Dutton Ranch', 'La Bataillère aux Vergelesses Premier Cru', 'Cabernet Shiraz Merlot', 'Tinta Roriz-Cabernet Sauvignon', 'Muga', 'Cedro do Noval', 'Queen Esther', 'Vigneto Bucerchiale Riserva']",837
4453,Suzanne Norton,estevens@yahoo.com,+1-067-167-8447x388,"USNV Cunningham, FPO AE 08738",37,Male,"['Brut Nature Reserva Arinto', 'Santa Digna Reserve Rosé', ""'A Rina""]",159
4454,Mario Smith,avargas@yahoo.com,024-536-9686x96155,"99572 Pamela Ferry Apt. 697, Moralesport, OR 89597",28,Female,"['Intelligent Design Cuvée', 'No. 7']",192
4455,Joshua Choi,boltonjasmine@yahoo.com,001-449-597-4671x9736,"8491 Nathan Locks, Port Dianashire, UT 53798",55,Female,"[""Napoleon's Secret"", 'Kill Hill', 'Manapetra', 'Ventuno Anni', 'Nuna Estate', 'Tradición Joven', 'Roggio dei Roveri Riserva']",294
4456,Chelsea Ray,lawsonsamantha@moore.net,+1-221-511-1496x47594,"2278 Valentine Throughway Suite 824, Tracyside, NC 88964",30,Female,"['Sunogeln Reserve', 'Late Harvest Symphony', 'Momentos']",246
4457,Christopher Landry,kristina67@robinson.org,001-533-890-5724x00715,"47657 Gary Estate Apt. 818, East Jacquelineburgh, ME 29337",64,Male,"['Mauro', 'Monte Rosso Vineyard']",104
4458,Joy Wells,vincent35@marshall-benton.com,(798)190-3815x9561,"07737 Armstrong Extensions Suite 647, Jasonshire, SD 67509",23,Male,"['Ephraim Clarke', 'Gun Metal', 'Vivio Vineyard', 'Karmen Isabella Dutton Ranch', 'Vignes de 1940']",195
4459,Melissa Mathews,mmills@huang.com,465-089-7903,"698 Swanson Mills Suite 748, Michaelmouth, DC 46346",42,Female,"['Montesodi Riserva', 'Bergfeld', 'Beran Vineyard', 'Les Suchots Premier Cru', 'Fagher', 'Le Cigliate', 'Cister da Ribeira Tinto']",469
4460,Craig Hanson,mcguirejoseph@clark.com,480.620.6683,"10609 Hill Path Apt. 862, Jessicaberg, WI 72390",65,Female,"['Jungherrn', 'White4 Huerhuero', 'Longlands']",93
4461,Samuel Horne,wfletcher@gregory.org,(554)641-7992x136,"3879 Terrell Crossroad Suite 469, Lake Andrew, NJ 93980",60,Female,"['Highland Estates Napa Mountain', 'Pinteivera', 'Les Thorey Premier Cru', 'Rhinefarm Vineyard', 'Ladera', 'Birch Creek Vineyards']",192
4462,Kevin Leblanc,thompsonalan@figueroa.com,+1-124-114-4196x4435,"8070 Eric Ranch Suite 944, North Charlene, ME 05739",56,Female,['Quinta do Grifo'],23
4463,Lauren Hunt,donald62@gmail.com,+1-029-049-7734x5007,"5619 Matthew Squares, Thomaschester, NC 64788",62,Female,"['Gouttes de Soleil', 'Grand Estates', 'Don Tommaso']",225
4464,Todd Moore,hannahrodriguez@weaver-skinner.net,703-831-2567x2913,"3097 Hall Ridges, Port Monicachester, WA 90284",41,Male,"[""Proprietors' Reserve Icewine"", 'Life from Stone', 'Desert Wind Vineyard Bare Naked', 'Nussberg Alte Reben Gemischter Satz', 'Twelve Barrels']",85
4465,Patricia Hayes,kevinstephens@hotmail.com,(368)685-7168x35432,"969 Joseph Wall Apt. 332, Dominicmouth, ME 02824",38,Female,"['Clos Pepe Vineyard Early Harvest', 'Barrel Reserve', 'Two Fourteen', 'Tons de Duorum Branco', 'Mirabai']",145
4466,John Castro,uthornton@yahoo.com,816.008.1700x239,"PSC 1804, Box 9807, APO AP 68743",30,Male,"['Esprit de Sarrail', ""Proprietor's Reserve Serendipity""]",94
4467,George Baker,deniselawson@gmail.com,(087)136-1531x048,"5709 Sheila Glen, South Brian, LA 18210",29,Female,"['Casta Diva Principe de Salinas', 'Scarlett', 'Estate Dry', 'La Chapelle de la Mission Haut-Brion Barrel sample', 'Ruppertsberger Gaisböhl Trocken']",140
4468,Alfred Robinson,tberry@gmail.com,(024)697-3029,"31197 Smith Center, North Vincentbury, VT 23962",62,Male,['St Kitts Vineyard on Truro Volcanic Soil'],34
4469,Ryan Chapman,cochranandrew@chapman.com,324-495-4463x382,"435 Andrew River Apt. 205, Isaacshire, WA 84091",62,Male,"[""Valle d'Oro"", 'The Octavius Old Vine', 'Mauro', 'Vigneto del Tacchino Selvatico Estate Reserve', 'Quimera', 'Marquis de Laguiche Morgeot Premier Cru\xa0']",420
4470,Brandon Lopez,allison95@evans.net,001-730-120-1772x4747,"64874 Gail Knolls Suite 311, Port Melanie, MN 39934",24,Male,"['Naissance', 'Belvedere Riserva']",142
4471,Terry Ford,zhartman@hotmail.com,857.696.7637x370,"3966 David Roads, Taylorville, AK 46110",24,Male,"['Blewitt Springs Vineyard Reserve Release Old Vine', 'Estate Grown Seven Hills Vineyard Perigee', 'Schafleiten', 'Offerus', 'Beckstoffer Missouri Hopper Vineyard', 'El Primavera', 'LVdM Vineyard']",196
4472,Jacob Brown,perezjennifer@thornton-martinez.com,5318543674,"340 Lynch Green, West Natalie, MD 11854",38,Male,"['Cuvée Prestige Premier Cru Brut', 'Clos de la Mousse Premier Cru', ""Vintner's Cuvee XXI"", 'Malvasia of Crete Naturally Sweet Wine', 'Boisrenard', 'Villa Bonomi', 'Church Block', 'Private Bin Merlot-Cabernet Sauvignon-Cabernet Franc-Malbec']",416
4473,John Mata,wandamcdaniel@owens-ramos.com,028-458-2504x661,"480 Bentley Park Apt. 529, New Jamieview, HI 96685",42,Female,"['Blondie Gone Wild', 'Vénere', 'Hochheimer Trocken', 'Faneros', 'Amoenus', 'Namura Single Vineyard Special Reserve', 'Dalton Cuvee', 'Block 4SB20', 'Fagan Creek Vineyard']",756
4474,Justin Watson,karen18@reed.net,001-039-207-8858x301,"7771 Horton Ramp, West Joshua, AK 55756",56,Female,"['Prova Régia Premium', 'Salici', 'Cividìn', 'Les Grèves Premier Cru', 'Estate Wine', 'Estate Argyros', 'La Grange Vieilles Vignes Sur Lie', 'Lonesome Spring Ranch Vineyard']",664
4475,Paul Davis,lorijames@gmail.com,001-956-146-7537x5840,"85824 Juarez Haven, Brittneyfort, MA 09308",25,Female,"['Fantail Pinotage', 'Il Soller Extra Dry']",60
